"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2013","2013","","AFR","Africa","","MDG","Madagascar","","1.534","1.53400","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2014","2014","","AFR","Africa","","MDG","Madagascar","","1.812","1.81200","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2007","2007","","AFR","Africa","","MLI","Mali","","0.776","0.77600","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2009","2009","","AFR","Africa","","MLI","Mali","","0.923","0.92300","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2011","2011","","AFR","Africa","","MLI","Mali","","1.037","1.03700","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2012","2012","","AFR","Africa","","MLI","Mali","","1.071","1.07100","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2018","2018","","AFR","Africa","","MLI","Mali","","1.286","1.28600","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2009","2009","","AFR","Africa","","MOZ","Mozambique","","0.455","0.45500","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2010","2010","","AFR","Africa","","MOZ","Mozambique","","0.487","0.48700","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2012","2012","","AFR","Africa","","MOZ","Mozambique","","0.546","0.54600","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2015","2015","","AFR","Africa","","MOZ","Mozambique","","0.408","0.40800","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2016","2016","","AFR","Africa","","MOZ","Mozambique","","0.497","0.49700","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2018","2018","","AFR","Africa","","MOZ","Mozambique","","0.838","0.83800","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2010","2010","","AFR","Africa","","MRT","Mauritania","","1.565","1.56500","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2014","2014","","AFR","Africa","","MRT","Mauritania","","1.582","1.58200","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2017","2017","","AFR","Africa","","MRT","Mauritania","","1.847","1.84700","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2018","2018","","AFR","Africa","","MRT","Mauritania","","1.865","1.86500","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2007","2007","","AFR","Africa","","MUS","Mauritius","","11.549","11.54900","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2008","2008","","AFR","Africa","","MUS","Mauritius","","11.700","11.70000","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2010","2010","","AFR","Africa","","MUS","Mauritius","","12.019","12.01900","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2011","2011","","AFR","Africa","","MUS","Mauritius","","14.467","14.46700","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2013","2013","","AFR","Africa","","MUS","Mauritius","","16.296","16.29600","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2015","2015","","AFR","Africa","","MUS","Mauritius","","20.246","20.24600","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2016","2016","","AFR","Africa","","MUS","Mauritius","","21.943","21.94300","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2017","2017","","AFR","Africa","","MUS","Mauritius","","23.147","23.14700","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2018","2018","","AFR","Africa","","MUS","Mauritius","","25.331","25.33100","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2009","2009","","AFR","Africa","","MWI","Malawi","","0.188","0.18800","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2016","2016","","AFR","Africa","","MWI","Malawi","","0.165","0.16500","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2007","2007","","AFR","Africa","","NAM","Namibia","","3.857","3.85700","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2018","2018","","AFR","Africa","","NAM","Namibia","","4.182","4.18200","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2009","2009","","AFR","Africa","","NER","Niger","","0.277","0.27700","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2013","2013","","AFR","Africa","","NER","Niger","","0.511","0.51100","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2015","2015","","AFR","Africa","","NER","Niger","","0.472","0.47200","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2007","2007","","AFR","Africa","","NGA","Nigeria","","3.784","3.78400","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2008","2008","","AFR","Africa","","NGA","Nigeria","","3.762","3.76200","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2013","2013","","AFR","Africa","","NGA","Nigeria","","3.828","3.82800","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2016","2016","","AFR","Africa","","NGA","Nigeria","","4.494","4.49400","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2011","2011","","AFR","Africa","","RWA","Rwanda","","0.129","0.12900","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2013","2013","","AFR","Africa","","RWA","Rwanda","","1.021","1.02100","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2015","2015","","AFR","Africa","","RWA","Rwanda","","1.129","1.12900","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2016","2016","","AFR","Africa","","RWA","Rwanda","","1.226","1.22600","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2018","2018","","AFR","Africa","","RWA","Rwanda","","1.340","1.34000","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2013","2013","","AFR","Africa","","SEN","Senegal","","3.179","3.17900","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2017","2017","","AFR","Africa","","SEN","Senegal","","0.691","0.69100","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2008","2008","","AFR","Africa","","SLE","Sierra Leone","","0.155","0.15500","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2010","2010","","AFR","Africa","","SLE","Sierra Leone","","0.212","0.21200","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2011","2011","","AFR","Africa","","SLE","Sierra Leone","","0.251","0.25100","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2015","2015","","AFR","Africa","","STP","Sao Tome and Principe","","3.159","3.15900","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2009","2009","","AFR","Africa","","SWZ","Eswatini","","1.636","1.63600","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2011","2011","","AFR","Africa","","SWZ","Eswatini","","1.017","1.01700","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2007","2007","","AFR","Africa","","SYC","Seychelles","","10.100","10.10000","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2008","2008","","AFR","Africa","","SYC","Seychelles","","7.735","7.73500","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2010","2010","","AFR","Africa","","SYC","Seychelles","","10.953","10.95300","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2012","2012","","AFR","Africa","","SYC","Seychelles","","10.043","10.04300","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2016","2016","","AFR","Africa","","SYC","Seychelles","","21.212","21.21200","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2013","2013","","AFR","Africa","","TCD","Chad","","0.433","0.43300","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2014","2014","","AFR","Africa","","TCD","Chad","","0.445","0.44500","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2016","2016","","AFR","Africa","","TCD","Chad","","0.471","0.47100","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2017","2017","","AFR","Africa","","TCD","Chad","","0.434","0.43400","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2007","2007","","AFR","Africa","","TGO","Togo","","0.490","0.49000","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2008","2008","","AFR","Africa","","TGO","Togo","","0.574","0.57400","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2015","2015","","AFR","Africa","","TGO","Togo","","0.493","0.49300","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2017","2017","","AFR","Africa","","TGO","Togo","","0.299","0.29900","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2018","2018","","AFR","Africa","","TGO","Togo","","0.774","0.77400","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2012","2012","","AFR","Africa","","TZA","United Republic of Tanzania","","0.315","0.31500","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2014","2014","","AFR","Africa","","TZA","United Republic of Tanzania","","0.603","0.60300","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2015","2015","","AFR","Africa","","UGA","Uganda","","0.954","0.95400","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2017","2017","","AFR","Africa","","UGA","Uganda","","1.680","1.68000","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2007","2007","","AFR","Africa","","ZAF","South Africa","","6.988","6.98800","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2008","2008","","AFR","Africa","","ZAF","South Africa","","6.968","6.96800","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2010","2010","","AFR","Africa","","ZAF","South Africa","","7.341","7.34100","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2011","2011","","AFR","Africa","","ZAF","South Africa","","7.179","7.17900","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2014","2014","","AFR","Africa","","ZAF","South Africa","","7.541","7.54100","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2015","2015","","AFR","Africa","","ZAF","South Africa","","7.814","7.81400","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2016","2016","","AFR","Africa","","ZAF","South Africa","","7.997","7.99700","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2017","2017","","AFR","Africa","","ZAF","South Africa","","9.054","9.05400","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2009","2009","","AFR","Africa","","ZMB","Zambia","","0.606","0.60600","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2010","2010","","AFR","Africa","","ZMB","Zambia","","0.614","0.61400","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2012","2012","","AFR","Africa","","ZMB","Zambia","","1.658","1.65800","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2016","2016","","AFR","Africa","","ZMB","Zambia","","1.628","1.62800","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2008","2008","","AFR","Africa","","ZWE","Zimbabwe","","0.596","0.59600","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2009","2009","","AFR","Africa","","ZWE","Zimbabwe","","1.210","1.21000","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2011","2011","","AFR","Africa","","ZWE","Zimbabwe","","0.817","0.81700","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2012","2012","","AFR","Africa","","ZWE","Zimbabwe","","0.807","0.80700","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2013","2013","","AFR","Africa","","ZWE","Zimbabwe","","0.834","0.83400","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2014","2014","","AFR","Africa","","ZWE","Zimbabwe","","1.240","1.24000","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2016","2016","","AFR","Africa","","ZWE","Zimbabwe","","1.788","1.78800","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2017","2017","","AFR","Africa","","ZWE","Zimbabwe","","1.859","1.85900","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2013","2013","","AMR","Americas","","ARG","Argentina","","39.385","39.38500","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2017","2017","","AMR","Americas","","ARG","Argentina","","39.901","39.90100","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2008","2008","","AMR","Americas","","ATG","Antigua and Barbuda","","5.269","5.26900","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2017","2017","","AMR","Americas","","ATG","Antigua and Barbuda","","29.560","29.56000","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2008","2008","","AMR","Americas","","BHS","Bahamas","","27.553","27.55300","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2011","2011","","AMR","Americas","","BHS","Bahamas","","23.081","23.08100","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2017","2017","","AMR","Americas","","BHS","Bahamas","","20.068","20.06800","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2009","2009","","AMR","Americas","","BLZ","Belize","","7.658","7.65800","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2012","2012","","AMR","Americas","","BLZ","Belize","","11.450","11.45000","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2014","2014","","AMR","Americas","","BLZ","Belize","","5.659","5.65900","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2007","2007","","AMR","Americas","","BOL","Bolivia (Plurinational State of)","","3.316","3.31600","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2011","2011","","AMR","Americas","","BOL","Bolivia (Plurinational State of)","","4.671","4.67100","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2016","2016","","AMR","Americas","","BOL","Bolivia (Plurinational State of)","","15.901","15.90100","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2007","2007","","AMR","Americas","","BRA","Brazil","","17.306","17.30600","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2009","2009","","AMR","Americas","","BRA","Brazil","","18.171","18.17100","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2010","2010","","AMR","Americas","","BRA","Brazil","","18.139","18.13900","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2013","2013","","AMR","Americas","","BRA","Brazil","","18.820","18.82000","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2017","2017","","AMR","Americas","","BRA","Brazil","","21.652","21.65200","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2017","2017","","AMR","Americas","","BRB","Barbados","","24.843","24.84300","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2016","2016","","AMR","Americas","","CAN","Canada","","23.105","23.10500","","","","","Data source: NRI 2018 reporting. CIHI 2016 https://www.cihi.ca/sites/default/files/doocument/physicians_in_canada_phys2016_en.pdf"
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2007","2007","","AMR","Americas","","CHL","Chile","","10.365","10.36500","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2009","2009","","AMR","Americas","","CHL","Chile","","10.294","10.29400","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2010","2010","","AMR","Americas","","CHL","Chile","","14.333","14.33300","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2012","2012","","AMR","Americas","","CHL","Chile","","17.471","17.47100","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2013","2013","","AMR","Americas","","CHL","Chile","","18.806","18.80600","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2015","2015","","AMR","Americas","","CHL","Chile","","21.470","21.47000","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2016","2016","","AMR","Americas","","CHL","Chile","","22.937","22.93700","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2018","2018","","AMR","Americas","","CHL","Chile","","25.912","25.91200","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2008","2008","","AMR","Americas","","COL","Colombia","","15.428","15.42800","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2009","2009","","AMR","Americas","","COL","Colombia","","15.668","15.66800","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2011","2011","","AMR","Americas","","COL","Colombia","","16.966","16.96600","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2013","2013","","AMR","Americas","","COL","Colombia","","18.431","18.43100","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2015","2015","","AMR","Americas","","COL","Colombia","","19.742","19.74200","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2016","2016","","AMR","Americas","","COL","Colombia","","20.335","20.33500","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2018","2018","","AMR","Americas","","COL","Colombia","","21.848","21.84800","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2007","2007","","AMR","Americas","","CRI","Costa Rica","","20.905","20.90500","","","","",""
"HWF_0001","Medical doctors (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5314","PUBLISHED","Published","","2009","2009","","AMR","Americas","","CRI","Costa Rica","","22.178","22.17800","","","","",""
